glx@glx-tfp,Crash
shaders@glsl-uniform-interstage-limits@subdivide 5,Crash
shaders@glsl-uniform-interstage-limits@subdivide 5, statechanges,Crash
spec@!opengl 1.1@ppgtt_memory_alignment,Crash
spec@!opengl 3.2@glsl-resource-not-bound buffer,Crash
spec@arb_fragment_program@fp-abs-01,Crash
spec@arb_gpu_shader_fp64@execution@arb_gpu_shader_fp64-fs-non-uniform-control-flow-ssbo,Crash
spec@arb_gpu_shader_fp64@execution@arb_gpu_shader_fp64-vs-non-uniform-control-flow-ssbo,Crash
spec@arb_shader_storage_buffer_object@array-ssbo-binding,Crash
spec@arb_shading_language_420pack@active sampler conflict,Crash
spec@arb_tessellation_shader@arb_tessellation_shader-tes-gs-max-output -small -scan 1 50,Crash
spec@arb_texture_buffer_object@render-no-bo,Crash
spec@arb_uniform_buffer_object@maxblocks,Crash
spec@glsl-1.50@gs-max-output,Crash
glx@extension string sanity,Fail
glx@glx-copy-sub-buffer,Fail
glx@glx-multi-window-single-context,Fail
glx@glx-multithread,Fail
glx@glx-multithread-buffer,Fail
glx@glx-multithread-texture,Fail
glx@glx-query-drawable-glx_fbconfig_id-window,Fail
glx@glx-swap-copy,Fail
glx@glx-swap-pixmap-bad,Fail
glx@glx-visuals-depth,Fail
glx@glx-visuals-depth -pixmap,Fail
glx@glx-visuals-stencil,Fail
glx@glx-visuals-stencil -pixmap,Fail
glx@glx_arb_create_context_es2_profile@invalid opengl es version,Fail
glx@glx_ext_import_context@free context,Fail
glx@glx_ext_import_context@get context id,Fail
glx@glx_ext_import_context@get current display,Fail
glx@glx_ext_import_context@import context, multi process,Fail
glx@glx_ext_import_context@import context, single process,Fail
glx@glx_ext_import_context@imported context has same context id,Fail
glx@glx_ext_import_context@make current, multi process,Fail
glx@glx_ext_import_context@make current, single process,Fail
glx@glx_ext_import_context@query context info,Fail
shaders@glsl-bug-110796,Fail
shaders@glsl-fs-flat-color,Fail
shaders@glsl-fs-pointcoord,Fail
shaders@point-vertex-id divisor,Fail
shaders@point-vertex-id gl_instanceid,Fail
shaders@point-vertex-id gl_instanceid divisor,Fail
shaders@point-vertex-id gl_vertexid,Fail
shaders@point-vertex-id gl_vertexid divisor,Fail
shaders@point-vertex-id gl_vertexid gl_instanceid,Fail
shaders@point-vertex-id gl_vertexid gl_instanceid divisor,Fail
spec@!opengl 1.0@gl-1.0-dlist-materials,Fail
spec@!opengl 1.0@gl-1.0-dlist-shademodel,Fail
spec@!opengl 1.0@gl-1.0-edgeflag,Fail
spec@!opengl 1.0@gl-1.0-edgeflag-quads,Fail
spec@!opengl 1.0@gl-1.0-no-op-paths,Fail
spec@!opengl 1.0@gl-1.0-swapbuffers-behavior,Fail
spec@!opengl 1.1@clipflat@glbegin@end(gl_quad_strip), glfrontface(gl_ccw), glpolygonmode(gl_fill), quadrant: center bottom,Fail
spec@arb_texture_compression_bptc@texwrap formats bordercolor-swizzled@gl_compressed_rgb_bptc_signed_float, swizzled, border color only,Fail
spec@arb_texture_compression_bptc@texwrap formats bordercolor-swizzled@gl_compressed_rgb_bptc_unsigned_float, swizzled, border color only,Fail
spec@arb_texture_compression_bptc@texwrap formats bordercolor-swizzled@gl_compressed_rgba_bptc_unorm, swizzled, border color only,Fail
spec@arb_texture_compression_bptc@texwrap formats bordercolor-swizzled@gl_compressed_srgb_alpha_bptc_unorm, swizzled, border color only,Fail
spec@arb_texture_compression_bptc@texwrap formats bordercolor@gl_compressed_rgb_bptc_signed_float, border color only,Fail
spec@arb_texture_compression_bptc@texwrap formats bordercolor@gl_compressed_rgb_bptc_unsigned_float, border color only,Fail
spec@arb_texture_compression_bptc@texwrap formats bordercolor@gl_compressed_rgba_bptc_unorm, border color only,Fail
spec@arb_texture_compression_bptc@texwrap formats bordercolor@gl_compressed_srgb_alpha_bptc_unorm, border color only,Fail
spec@arb_texture_cube_map@copyteximage cube,Fail
spec@arb_texture_cube_map_array@arb_texture_cube_map_array-sampler-cube-array-shadow,Fail
spec@arb_texture_float@fbo-blending-formats@gl_intensity16f_arb,Fail
spec@arb_texture_float@fbo-blending-formats@gl_intensity32f_arb,Fail
spec@arb_texture_float@fbo-blending-formats@gl_luminance16f_arb,Fail
spec@arb_texture_float@fbo-blending-formats@gl_luminance32f_arb,Fail
spec@arb_texture_float@fbo-blending-formats@gl_rgb16f,Fail
spec@arb_texture_float@fbo-blending-formats@gl_rgb32f,Fail
spec@arb_texture_float@texwrap formats bordercolor-swizzled@gl_alpha16f_arb, swizzled, border color only,Fail
spec@arb_texture_float@texwrap formats bordercolor-swizzled@gl_alpha32f_arb, swizzled, border color only,Fail
spec@arb_texture_float@texwrap formats bordercolor-swizzled@gl_intensity16f_arb, swizzled, border color only,Fail
spec@arb_texture_float@texwrap formats bordercolor-swizzled@gl_intensity32f_arb, swizzled, border color only,Fail
spec@arb_texture_float@texwrap formats bordercolor-swizzled@gl_luminance16f_arb, swizzled, border color only,Fail
spec@arb_texture_float@texwrap formats bordercolor-swizzled@gl_luminance32f_arb, swizzled, border color only,Fail
spec@arb_texture_float@texwrap formats bordercolor-swizzled@gl_luminance_alpha16f_arb, swizzled, border color only,Fail
spec@arb_texture_float@texwrap formats bordercolor-swizzled@gl_luminance_alpha32f_arb, swizzled, border color only,Fail
spec@arb_texture_float@texwrap formats bordercolor-swizzled@gl_rgb16f, swizzled, border color only,Fail
spec@arb_texture_float@texwrap formats bordercolor-swizzled@gl_rgb32f, swizzled, border color only,Fail
spec@arb_texture_float@texwrap formats bordercolor-swizzled@gl_rgba16f, swizzled, border color only,Fail
spec@arb_texture_float@texwrap formats bordercolor-swizzled@gl_rgba32f, swizzled, border color only,Fail
spec@arb_texture_float@texwrap formats bordercolor@gl_alpha16f_arb, border color only,Fail
spec@arb_texture_float@texwrap formats bordercolor@gl_alpha32f_arb, border color only,Fail
spec@arb_texture_float@texwrap formats bordercolor@gl_intensity16f_arb, border color only,Fail
spec@arb_texture_float@texwrap formats bordercolor@gl_intensity32f_arb, border color only,Fail
spec@arb_texture_float@texwrap formats bordercolor@gl_luminance16f_arb, border color only,Fail
spec@arb_texture_float@texwrap formats bordercolor@gl_luminance32f_arb, border color only,Fail
spec@arb_texture_float@texwrap formats bordercolor@gl_luminance_alpha16f_arb, border color only,Fail
spec@arb_texture_float@texwrap formats bordercolor@gl_luminance_alpha32f_arb, border color only,Fail
spec@arb_texture_float@texwrap formats bordercolor@gl_rgb16f, border color only,Fail
spec@arb_texture_float@texwrap formats bordercolor@gl_rgb32f, border color only,Fail
spec@arb_texture_float@texwrap formats bordercolor@gl_rgba16f, border color only,Fail
spec@arb_texture_float@texwrap formats bordercolor@gl_rgba32f, border color only,Fail
spec@arb_texture_multisample@arb_texture_multisample-dsa-texelfetch@texture type: gl_rgb9_e5,Fail
spec@arb_texture_rectangle@copyteximage rect,Fail
spec@arb_texture_rectangle@texwrap rect bordercolor@gl_rgba8, border color only,Fail
spec@arb_texture_rectangle@texwrap rect proj bordercolor@gl_rgba8, projected, border color only,Fail
spec@arb_texture_rg@multisample-fast-clear gl_arb_texture_rg-int,Fail
spec@arb_texture_rg@texwrap formats bordercolor-swizzled@gl_r16, swizzled, border color only,Fail
spec@arb_texture_rg@texwrap formats bordercolor-swizzled@gl_r8, swizzled, border color only,Fail
spec@arb_texture_rg@texwrap formats bordercolor-swizzled@gl_rg16, swizzled, border color only,Fail
spec@arb_texture_rg@texwrap formats bordercolor-swizzled@gl_rg8, swizzled, border color only,Fail
spec@arb_texture_rg@texwrap formats bordercolor@gl_r16, border color only,Fail
spec@arb_texture_rg@texwrap formats bordercolor@gl_r8, border color only,Fail
spec@arb_texture_rg@texwrap formats bordercolor@gl_rg16, border color only,Fail
spec@arb_texture_rg@texwrap formats bordercolor@gl_rg8, border color only,Fail
spec@arb_texture_rg@texwrap formats-float bordercolor-swizzled@gl_r16f, swizzled, border color only,Fail
spec@arb_texture_rg@texwrap formats-float bordercolor-swizzled@gl_r32f, swizzled, border color only,Fail
spec@arb_texture_rg@texwrap formats-float bordercolor-swizzled@gl_rg16f, swizzled, border color only,Fail
spec@arb_texture_rg@texwrap formats-float bordercolor-swizzled@gl_rg32f, swizzled, border color only,Fail
spec@arb_texture_rg@texwrap formats-float bordercolor@gl_r16f, border color only,Fail
spec@arb_texture_rg@texwrap formats-float bordercolor@gl_r32f, border color only,Fail
spec@arb_texture_rg@texwrap formats-float bordercolor@gl_rg16f, border color only,Fail
spec@arb_texture_rg@texwrap formats-float bordercolor@gl_rg32f, border color only,Fail
spec@arb_texture_rg@texwrap formats-int bordercolor-swizzled@gl_r16i, swizzled, border color only,Fail
spec@arb_texture_rg@texwrap formats-int bordercolor-swizzled@gl_r16ui, swizzled, border color only,Fail
spec@arb_texture_rg@texwrap formats-int bordercolor-swizzled@gl_r32i, swizzled, border color only,Fail
spec@arb_texture_rg@texwrap formats-int bordercolor-swizzled@gl_r32ui, swizzled, border color only,Fail
spec@arb_texture_rg@texwrap formats-int bordercolor-swizzled@gl_r8i, swizzled, border color only,Fail
spec@arb_texture_rg@texwrap formats-int bordercolor-swizzled@gl_r8ui, swizzled, border color only,Fail
spec@arb_texture_rg@texwrap formats-int bordercolor-swizzled@gl_rg16i, swizzled, border color only,Fail
spec@arb_texture_rg@texwrap formats-int bordercolor-swizzled@gl_rg16ui, swizzled, border color only,Fail
spec@arb_texture_rg@texwrap formats-int bordercolor-swizzled@gl_rg32i, swizzled, border color only,Fail
spec@arb_texture_rg@texwrap formats-int bordercolor-swizzled@gl_rg32ui, swizzled, border color only,Fail
spec@arb_texture_rg@texwrap formats-int bordercolor-swizzled@gl_rg8i, swizzled, border color only,Fail
spec@arb_texture_rg@texwrap formats-int bordercolor-swizzled@gl_rg8ui, swizzled, border color only,Fail
spec@arb_texture_rg@texwrap formats-int bordercolor@gl_r16i, border color only,Fail
spec@arb_texture_rg@texwrap formats-int bordercolor@gl_r16ui, border color only,Fail
spec@arb_texture_rg@texwrap formats-int bordercolor@gl_r32i, border color only,Fail
spec@arb_texture_rg@texwrap formats-int bordercolor@gl_r32ui, border color only,Fail
spec@arb_texture_rg@texwrap formats-int bordercolor@gl_r8i, border color only,Fail
spec@arb_texture_rg@texwrap formats-int bordercolor@gl_r8ui, border color only,Fail
spec@arb_texture_rg@texwrap formats-int bordercolor@gl_rg16i, border color only,Fail
spec@arb_texture_rg@texwrap formats-int bordercolor@gl_rg16ui, border color only,Fail
spec@arb_texture_rg@texwrap formats-int bordercolor@gl_rg32i, border color only,Fail
spec@arb_texture_rg@texwrap formats-int bordercolor@gl_rg32ui, border color only,Fail
spec@arb_texture_rg@texwrap formats-int bordercolor@gl_rg8i, border color only,Fail
spec@arb_texture_rg@texwrap formats-int bordercolor@gl_rg8ui, border color only,Fail
spec@arb_texture_rgb10_a2ui@texwrap formats bordercolor-swizzled@gl_rgb10_a2ui, swizzled, border color only,Fail
spec@arb_texture_rgb10_a2ui@texwrap formats bordercolor@gl_rgb10_a2ui, border color only,Fail
spec@arb_texture_stencil8@texwrap formats bordercolor-swizzled@gl_stencil_index8, swizzled, border color only,Fail
spec@arb_texture_stencil8@texwrap formats bordercolor@gl_stencil_index8, border color only,Fail
spec@arb_texture_view@rendering-formats@clear gl_r16 as gl_r16_snorm,Fail
spec@arb_texture_view@rendering-formats@clear gl_r16 as gl_r16f,Fail
spec@arb_texture_view@rendering-formats@clear gl_r16 as gl_r16i,Fail
spec@arb_texture_view@rendering-formats@clear gl_r16 as gl_r16ui,Fail
spec@arb_texture_view@rendering-formats@clear gl_r16 as gl_rg8_snorm,Fail
spec@arb_texture_view@rendering-formats@clear gl_r16 as gl_rg8i,Fail
spec@arb_texture_view@rendering-formats@clear gl_r16 as gl_rg8ui,Fail
spec@arb_texture_view@rendering-formats@clear gl_r16_snorm as gl_r16,Fail
spec@arb_texture_view@rendering-formats@clear gl_r16_snorm as gl_r16f,Fail
spec@arb_texture_view@rendering-formats@clear gl_r16_snorm as gl_r16i,Fail
spec@arb_texture_view@rendering-formats@clear gl_r16_snorm as gl_r16ui,Fail
spec@arb_texture_view@rendering-formats@clear gl_r16_snorm as gl_rg8,Fail
spec@arb_texture_view@rendering-formats@clear gl_r16_snorm as gl_rg8_snorm,Fail
spec@arb_texture_view@rendering-formats@clear gl_r16_snorm as gl_rg8i,Fail
spec@arb_texture_view@rendering-formats@clear gl_r16_snorm as gl_rg8ui,Fail
spec@arb_texture_view@rendering-formats@clear gl_r16f as gl_r16,Fail
spec@arb_texture_view@rendering-formats@clear gl_r16f as gl_r16_snorm,Fail
spec@arb_texture_view@rendering-formats@clear gl_r16f as gl_rg8,Fail
spec@arb_texture_view@rendering-formats@clear gl_r16f as gl_rg8_snorm,Fail
spec@arb_texture_view@rendering-formats@clear gl_r16i as gl_r16,Fail
spec@arb_texture_view@rendering-formats@clear gl_r16i as gl_r16_snorm,Fail
spec@arb_texture_view@rendering-formats@clear gl_r16i as gl_r16f,Fail
spec@arb_texture_view@rendering-formats@clear gl_r16i as gl_r16i,Fail
spec@arb_texture_view@rendering-formats@clear gl_r16i as gl_rg8,Fail
spec@arb_texture_view@rendering-formats@clear gl_r16i as gl_rg8_snorm,Fail
spec@arb_texture_view@rendering-formats@clear gl_r16i as gl_rg8i,Fail
spec@arb_texture_view@rendering-formats@clear gl_r16ui as gl_r16,Fail
spec@arb_texture_view@rendering-formats@clear gl_r16ui as gl_r16_snorm,Fail
spec@arb_texture_view@rendering-formats@clear gl_r16ui as gl_r16f,Fail
spec@arb_texture_view@rendering-formats@clear gl_r16ui as gl_r16i,Fail
spec@arb_texture_view@rendering-formats@clear gl_r16ui as gl_rg8,Fail
spec@arb_texture_view@rendering-formats@clear gl_r16ui as gl_rg8_snorm,Fail
spec@arb_texture_view@rendering-formats@clear gl_r16ui as gl_rg8i,Fail
spec@arb_texture_view@rendering-formats@clear gl_r32f as gl_rg16,Fail
spec@arb_texture_view@rendering-formats@clear gl_r32f as gl_rg16_snorm,Fail
spec@arb_texture_view@rendering-formats@clear gl_r32f as gl_rg16f,Fail
spec@arb_texture_view@rendering-formats@clear gl_r32f as gl_rg16i,Fail
spec@arb_texture_view@rendering-formats@clear gl_r32f as gl_rgb10_a2,Fail
spec@arb_texture_view@rendering-formats@clear gl_r32f as gl_rgba8,Fail
spec@arb_texture_view@rendering-formats@clear gl_r32f as gl_rgba8_snorm,Fail
spec@arb_texture_view@rendering-formats@clear gl_r32f as gl_rgba8i,Fail
spec@arb_texture_view@rendering-formats@clear gl_r32i as gl_rg16,Fail
spec@arb_texture_view@rendering-formats@clear gl_r32i as gl_rg16_snorm,Fail
spec@arb_texture_view@rendering-formats@clear gl_r32i as gl_rg16f,Fail
spec@arb_texture_view@rendering-formats@clear gl_r32i as gl_rg16i,Fail
spec@arb_texture_view@rendering-formats@clear gl_r32i as gl_rgb10_a2,Fail
spec@arb_texture_view@rendering-formats@clear gl_r32i as gl_rgba8,Fail
spec@arb_texture_view@rendering-formats@clear gl_r32i as gl_rgba8_snorm,Fail
spec@arb_texture_view@rendering-formats@clear gl_r32i as gl_rgba8i,Fail
spec@arb_texture_view@rendering-formats@clear gl_r32ui as gl_rg16,Fail
spec@arb_texture_view@rendering-formats@clear gl_r32ui as gl_rg16_snorm,Fail
spec@arb_texture_view@rendering-formats@clear gl_r32ui as gl_rg16f,Fail
spec@arb_texture_view@rendering-formats@clear gl_r32ui as gl_rg16i,Fail
spec@arb_texture_view@rendering-formats@clear gl_r32ui as gl_rgb10_a2,Fail
spec@arb_texture_view@rendering-formats@clear gl_r32ui as gl_rgba8,Fail
spec@arb_texture_view@rendering-formats@clear gl_r32ui as gl_rgba8_snorm,Fail
spec@arb_texture_view@rendering-formats@clear gl_r32ui as gl_rgba8i,Fail
spec@arb_texture_view@rendering-formats@clear gl_r8 as gl_r8_snorm,Fail
spec@arb_texture_view@rendering-formats@clear gl_r8 as gl_r8i,Fail
spec@arb_texture_view@rendering-formats@clear gl_r8 as gl_r8ui,Fail
spec@arb_texture_view@rendering-formats@clear gl_r8_snorm as gl_r8,Fail
spec@arb_texture_view@rendering-formats@clear gl_r8_snorm as gl_r8i,Fail
spec@arb_texture_view@rendering-formats@clear gl_r8_snorm as gl_r8ui,Fail
spec@arb_texture_view@rendering-formats@clear gl_r8i as gl_r8,Fail
spec@arb_texture_view@rendering-formats@clear gl_r8i as gl_r8_snorm,Fail
spec@arb_texture_view@rendering-formats@clear gl_r8i as gl_r8i,Fail
spec@arb_texture_view@rendering-formats@clear gl_r8ui as gl_r8,Fail
spec@arb_texture_view@rendering-formats@clear gl_r8ui as gl_r8_snorm,Fail
spec@arb_texture_view@rendering-formats@clear gl_r8ui as gl_r8i,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg16 as gl_r32f,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg16 as gl_r32i,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg16 as gl_r32ui,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg16 as gl_rg16_snorm,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg16 as gl_rg16f,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg16 as gl_rg16i,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg16 as gl_rg16ui,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg16 as gl_rgb10_a2ui,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg16 as gl_rgba8_snorm,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg16 as gl_rgba8i,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg16 as gl_rgba8ui,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg16_snorm as gl_r32f,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg16_snorm as gl_r32i,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg16_snorm as gl_r32ui,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg16_snorm as gl_rg16,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg16_snorm as gl_rg16f,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg16_snorm as gl_rg16i,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg16_snorm as gl_rg16ui,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg16_snorm as gl_rgb10_a2,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg16_snorm as gl_rgb10_a2ui,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg16_snorm as gl_rgba8,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg16_snorm as gl_rgba8_snorm,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg16_snorm as gl_rgba8i,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg16_snorm as gl_rgba8ui,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg16f as gl_r32f,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg16f as gl_rg16,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg16f as gl_rg16_snorm,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg16f as gl_rgb10_a2,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg16f as gl_rgba8,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg16f as gl_rgba8_snorm,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg16i as gl_r32f,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg16i as gl_r32i,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg16i as gl_rg16,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg16i as gl_rg16_snorm,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg16i as gl_rg16f,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg16i as gl_rg16i,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg16i as gl_rgb10_a2,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg16i as gl_rgba8,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg16i as gl_rgba8_snorm,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg16i as gl_rgba8i,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg16ui as gl_r32f,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg16ui as gl_r32i,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg16ui as gl_rg16,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg16ui as gl_rg16_snorm,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg16ui as gl_rg16f,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg16ui as gl_rg16i,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg16ui as gl_rgb10_a2,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg16ui as gl_rgba8,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg16ui as gl_rgba8_snorm,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg16ui as gl_rgba8i,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg32f as gl_rgba16,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg32f as gl_rgba16_snorm,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg32f as gl_rgba16f,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg32f as gl_rgba16i,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg32i as gl_rgba16,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg32i as gl_rgba16_snorm,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg32i as gl_rgba16f,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg32i as gl_rgba16i,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg32ui as gl_rgba16,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg32ui as gl_rgba16_snorm,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg32ui as gl_rgba16f,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg32ui as gl_rgba16i,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg8 as gl_r16_snorm,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg8 as gl_r16f,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg8 as gl_r16i,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg8 as gl_r16ui,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg8 as gl_rg8_snorm,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg8 as gl_rg8i,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg8 as gl_rg8ui,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg8_snorm as gl_r16,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg8_snorm as gl_r16_snorm,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg8_snorm as gl_r16f,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg8_snorm as gl_r16i,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg8_snorm as gl_r16ui,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg8_snorm as gl_rg8,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg8_snorm as gl_rg8i,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg8_snorm as gl_rg8ui,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg8i as gl_r16,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg8i as gl_r16_snorm,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg8i as gl_r16f,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg8i as gl_r16i,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg8i as gl_rg8,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg8i as gl_rg8_snorm,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg8i as gl_rg8i,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg8ui as gl_r16,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg8ui as gl_r16_snorm,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg8ui as gl_r16f,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg8ui as gl_r16i,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg8ui as gl_rg8,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg8ui as gl_rg8_snorm,Fail
spec@arb_texture_view@rendering-formats@clear gl_rg8ui as gl_rg8i,Fail
spec@arb_texture_view@rendering-formats@clear gl_rgb10_a2 as gl_r32f,Fail
spec@arb_texture_view@rendering-formats@clear gl_rgb10_a2 as gl_r32i,Fail
spec@arb_texture_view@rendering-formats@clear gl_rgb10_a2 as gl_r32ui,Fail
spec@arb_texture_view@rendering-formats@clear gl_rgb10_a2 as gl_rg16_snorm,Fail
spec@arb_texture_view@rendering-formats@clear gl_rgb10_a2 as gl_rg16f,Fail
spec@arb_texture_view@rendering-formats@clear gl_rgb10_a2 as gl_rg16i,Fail
spec@arb_texture_view@rendering-formats@clear gl_rgb10_a2 as gl_rg16ui,Fail
spec@arb_texture_view@rendering-formats@clear gl_rgb10_a2 as gl_rgb10_a2ui,Fail
spec@arb_texture_view@rendering-formats@clear gl_rgb10_a2 as gl_rgba8_snorm,Fail
spec@arb_texture_view@rendering-formats@clear gl_rgb10_a2 as gl_rgba8i,Fail
spec@arb_texture_view@rendering-formats@clear gl_rgb10_a2 as gl_rgba8ui,Fail
spec@arb_texture_view@rendering-formats@clear gl_rgb10_a2ui as gl_r32f,Fail
spec@arb_texture_view@rendering-formats@clear gl_rgb10_a2ui as gl_r32i,Fail
spec@arb_texture_view@rendering-formats@clear gl_rgb10_a2ui as gl_rg16,Fail
spec@arb_texture_view@rendering-formats@clear gl_rgb10_a2ui as gl_rg16_snorm,Fail
spec@arb_texture_view@rendering-formats@clear gl_rgb10_a2ui as gl_rg16f,Fail
spec@arb_texture_view@rendering-formats@clear gl_rgb10_a2ui as gl_rg16i,Fail
spec@arb_texture_view@rendering-formats@clear gl_rgb10_a2ui as gl_rgb10_a2,Fail
spec@arb_texture_view@rendering-formats@clear gl_rgb10_a2ui as gl_rgba8,Fail
spec@arb_texture_view@rendering-formats@clear gl_rgb10_a2ui as gl_rgba8_snorm,Fail
spec@arb_texture_view@rendering-formats@clear gl_rgb10_a2ui as gl_rgba8i,Fail
spec@arb_texture_view@rendering-formats@clear gl_rgb16 as gl_rgb16_snorm,Fail
spec@arb_texture_view@rendering-formats@clear gl_rgb16 as gl_rgb16f,Fail
spec@arb_texture_view@rendering-formats@clear gl_rgb16 as gl_rgb16i,Fail
spec@arb_texture_view@rendering-formats@clear gl_rgb16 as gl_rgb16ui,Fail
spec@arb_texture_view@rendering-formats@clear gl_rgb16_snorm as gl_rgb16,Fail
spec@arb_texture_view@rendering-formats@clear gl_rgb16_snorm as gl_rgb16f,Fail
spec@arb_texture_view@rendering-formats@clear gl_rgb16_snorm as gl_rgb16i,Fail
spec@arb_texture_view@rendering-formats@clear gl_rgb16_snorm as gl_rgb16ui,Fail
spec@arb_texture_view@rendering-formats@clear gl_rgb16f as gl_rgb16,Fail
spec@arb_texture_view@rendering-formats@clear gl_rgb16f as gl_rgb16_snorm,Fail
spec@arb_texture_view@rendering-formats@clear gl_rgb16i as gl_rgb16,Fail
spec@arb_texture_view@rendering-formats@clear gl_rgb16i as gl_rgb16_snorm,Fail
spec@arb_texture_view@rendering-formats@clear gl_rgb16i as gl_rgb16f,Fail
spec@arb_texture_view@rendering-formats@clear gl_rgb16i as gl_rgb16i,Fail
spec@arb_texture_view@rendering-formats@clear gl_rgb16ui as gl_rgb16,Fail
spec@arb_texture_view@rendering-formats@clear gl_rgb16ui as gl_rgb16_snorm,Fail
spec@arb_texture_view@rendering-formats@clear gl_rgb16ui as gl_rgb16f,Fail
spec@arb_texture_view@rendering-formats@clear gl_rgb16ui as gl_rgb16i,Fail
spec@arb_texture_view@rendering-formats@clear gl_rgb8 as gl_rgb8_snorm,Fail
